"TIME","GEO","VEHICLE","UNIT","Value","Flag and Footnotes"
"2006","Germany (until 1990 former territory of the FRG)","Total utility vehicles","Number","4,833,148",""
"2006","Germany (until 1990 former territory of the FRG)","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Lorries","Number","2,573,077",""
"2006","Germany (until 1990 former territory of the FRG)","Lorries","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Road tractors","Number","1,975,979",""
"2006","Germany (until 1990 former territory of the FRG)","Road tractors","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Trailers and semi-trailers","Number","5,570,026",""
"2006","Germany (until 1990 former territory of the FRG)","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Motorcycles","Number","3,902,512",""
"2006","Germany (until 1990 former territory of the FRG)","Motorcycles","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Passenger cars","Number","46,090,303",""
"2006","Germany (until 1990 former territory of the FRG)","Passenger cars","Per thousand inhabitants","560",""
"2006","Germany (until 1990 former territory of the FRG)","Motor coaches, buses and trolley buses","Number","83,904",""
"2006","Germany (until 1990 former territory of the FRG)","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Germany (until 1990 former territory of the FRG)","Special vehicles","Number","284,092",""
"2006","Germany (until 1990 former territory of the FRG)","Special vehicles","Per thousand inhabitants",":",""
"2006","Estonia","All vehicles (except trailers and motorcycles)","Number",":",""
"2006","Estonia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Estonia","Total utility vehicles","Number",":",""
"2006","Estonia","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Estonia","Lorries","Number","85,300",""
"2006","Estonia","Lorries","Per thousand inhabitants",":",""
"2006","Estonia","Road tractors","Number","7,600",""
"2006","Estonia","Road tractors","Per thousand inhabitants",":",""
"2006","Estonia","Trailers and semi-trailers","Number","52,754",""
"2006","Estonia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Estonia","Motorcycles","Number","12,600",""
"2006","Estonia","Motorcycles","Per thousand inhabitants",":",""
"2006","Estonia","Passenger cars","Number","554,000",""
"2006","Estonia","Passenger cars","Per thousand inhabitants","413",""
"2006","Estonia","Motor coaches, buses and trolley buses","Number","5,501",""
"2006","Estonia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Estonia","Special vehicles","Number",":",""
"2006","Estonia","Special vehicles","Per thousand inhabitants",":",""
"2006","Ireland","All vehicles (except trailers and motorcycles)","Number","2,122,400",""
"2006","Ireland","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Ireland","Total utility vehicles","Number","333,500",""
"2006","Ireland","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Ireland","Lorries","Number","286,500",""
"2006","Ireland","Lorries","Per thousand inhabitants",":",""
"2006","Ireland","Road tractors","Number",":",""
"2006","Ireland","Road tractors","Per thousand inhabitants",":",""
"2006","Ireland","Trailers and semi-trailers","Number",":",""
"2006","Ireland","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Ireland","Motorcycles","Number","30,000",""
"2006","Ireland","Motorcycles","Per thousand inhabitants",":",""
"2006","Ireland","Passenger cars","Number","1,778,900",""
"2006","Ireland","Passenger cars","Per thousand inhabitants","410",""
"2006","Ireland","Motor coaches, buses and trolley buses","Number","10,000",""
"2006","Ireland","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Ireland","Special vehicles","Number","47,000",""
"2006","Ireland","Special vehicles","Per thousand inhabitants",":",""
"2006","Greece","All vehicles (except trailers and motorcycles)","Number","5,790,212",""
"2006","Greece","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Greece","Total utility vehicles","Number","1,219,889",""
"2006","Greece","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Greece","Lorries","Number","1,186,745",""
"2006","Greece","Lorries","Per thousand inhabitants",":",""
"2006","Greece","Road tractors","Number","15,642",""
"2006","Greece","Road tractors","Per thousand inhabitants",":",""
"2006","Greece","Trailers and semi-trailers","Number","39,751",""
"2006","Greece","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Greece","Motorcycles","Number","1,205,816",""
"2006","Greece","Motorcycles","Per thousand inhabitants",":",""
"2006","Greece","Passenger cars","Number","4,543,016",""
"2006","Greece","Passenger cars","Per thousand inhabitants","412",""
"2006","Greece","Motor coaches, buses and trolley buses","Number","27,307",""
"2006","Greece","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Greece","Special vehicles","Number","17,502",""
"2006","Greece","Special vehicles","Per thousand inhabitants",":",""
"2006","Spain","All vehicles (except trailers and motorcycles)","Number","26,200,400",""
"2006","Spain","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Spain","Total utility vehicles","Number","5,503,000",""
"2006","Spain","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Spain","Lorries","Number","4,910,300",""
"2006","Spain","Lorries","Per thousand inhabitants",":",""
"2006","Spain","Road tractors","Number","204,100",""
"2006","Spain","Road tractors","Per thousand inhabitants",":",""
"2006","Spain","Trailers and semi-trailers","Number","380,100",""
"2006","Spain","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Spain","Motorcycles","Number","2,058,000",""
"2006","Spain","Motorcycles","Per thousand inhabitants",":",""
"2006","Spain","Passenger cars","Number","20,637,000",""
"2006","Spain","Passenger cars","Per thousand inhabitants","461",""
"2006","Spain","Motor coaches, buses and trolley buses","Number","60,400",""
"2006","Spain","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Spain","Special vehicles","Number","388,600",""
"2006","Spain","Special vehicles","Per thousand inhabitants",":",""
"2006","France","All vehicles (except trailers and motorcycles)","Number","36,767,100",""
"2006","France","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","France","Total utility vehicles","Number","5,672,600",""
"2006","France","Total utility vehicles","Per thousand inhabitants",":",""
"2006","France","Lorries","Number","5,099,000",""
"2006","France","Lorries","Per thousand inhabitants",":",""
"2006","France","Road tractors","Number","245,800",""
"2006","France","Road tractors","Per thousand inhabitants",":",""
"2006","France","Trailers and semi-trailers","Number","383,800",""
"2006","France","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","France","Motorcycles","Number",":",""
"2006","France","Motorcycles","Per thousand inhabitants",":",""
"2006","France","Passenger cars","Number","31,002,300",""
"2006","France","Passenger cars","Per thousand inhabitants","487",""
"2006","France","Motor coaches, buses and trolley buses","Number","92,200",""
"2006","France","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","France","Special vehicles","Number","327,800",""
"2006","France","Special vehicles","Per thousand inhabitants",":",""
"2006","Croatia","All vehicles (except trailers and motorcycles)","Number","1,617,500",""
"2006","Croatia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Croatia","Total utility vehicles","Number","176,300",""
"2006","Croatia","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Croatia","Lorries","Number","156,800",""
"2006","Croatia","Lorries","Per thousand inhabitants",":",""
"2006","Croatia","Road tractors","Number","8,300",""
"2006","Croatia","Road tractors","Per thousand inhabitants",":",""
"2006","Croatia","Trailers and semi-trailers","Number","34,000",""
"2006","Croatia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Croatia","Motorcycles","Number","49,800",""
"2006","Croatia","Motorcycles","Per thousand inhabitants",":",""
"2006","Croatia","Passenger cars","Number","1,436,300",""
"2006","Croatia","Passenger cars","Per thousand inhabitants","333",""
"2006","Croatia","Motor coaches, buses and trolley buses","Number","4,900",""
"2006","Croatia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Croatia","Special vehicles","Number","11,200",""
"2006","Croatia","Special vehicles","Per thousand inhabitants",":",""
"2006","Italy","All vehicles (except trailers and motorcycles)","Number","39,876,832",""
"2006","Italy","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Italy","Total utility vehicles","Number","4,483,451",""
"2006","Italy","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Italy","Lorries","Number","3,763,093",""
"2006","Italy","Lorries","Per thousand inhabitants",":",""
"2006","Italy","Road tractors","Number","151,704",""
"2006","Italy","Road tractors","Per thousand inhabitants",":",""
"2006","Italy","Trailers and semi-trailers","Number","814,042",""
"2006","Italy","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Italy","Motorcycles","Number","5,288,818",""
"2006","Italy","Motorcycles","Per thousand inhabitants",":",""
"2006","Italy","Passenger cars","Number","35,297,282",""
"2006","Italy","Passenger cars","Per thousand inhabitants","606",""
"2006","Italy","Motor coaches, buses and trolley buses","Number","96,099",""
"2006","Italy","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Italy","Special vehicles","Number","568,654",""
"2006","Italy","Special vehicles","Per thousand inhabitants",":",""
"2006","Cyprus","All vehicles (except trailers and motorcycles)","Number","495,600",""
"2006","Cyprus","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Cyprus","Total utility vehicles","Number","119,500",""
"2006","Cyprus","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Cyprus","Lorries","Number","113,900",""
"2006","Cyprus","Lorries","Per thousand inhabitants",":",""
"2006","Cyprus","Road tractors","Number","1,800",""
"2006","Cyprus","Road tractors","Per thousand inhabitants",":",""
"2006","Cyprus","Trailers and semi-trailers","Number","6,800",""
"2006","Cyprus","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Cyprus","Motorcycles","Number","17,300",""
"2006","Cyprus","Motorcycles","Per thousand inhabitants",":",""
"2006","Cyprus","Passenger cars","Number","372,900",""
"2006","Cyprus","Passenger cars","Per thousand inhabitants","492",""
"2006","Cyprus","Motor coaches, buses and trolley buses","Number","3,200",""
"2006","Cyprus","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Cyprus","Special vehicles","Number","3,800",""
"2006","Cyprus","Special vehicles","Per thousand inhabitants",":",""
"2006","Latvia","All vehicles (except trailers and motorcycles)","Number","961,200",""
"2006","Latvia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Latvia","Total utility vehicles","Number","128,300",""
"2006","Latvia","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Latvia","Lorries","Number","106,400",""
"2006","Latvia","Lorries","Per thousand inhabitants",":",""
"2006","Latvia","Road tractors","Number","14,700",""
"2006","Latvia","Road tractors","Per thousand inhabitants",":",""
"2006","Latvia","Trailers and semi-trailers","Number","71,800",""
"2006","Latvia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2006","Latvia","Motorcycles","Number","27,200",""
"2006","Latvia","Motorcycles","Per thousand inhabitants",":",""
"2006","Latvia","Passenger cars","Number","822,000",""
"2006","Latvia","Passenger cars","Per thousand inhabitants","372",""
"2006","Latvia","Motor coaches, buses and trolley buses","Number","10,900",""
"2006","Latvia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2006","Latvia","Special vehicles","Number","7,200",""
"2006","Latvia","Special vehicles","Per thousand inhabitants",":",""
"2006","Lithuania","All vehicles (except trailers and motorcycles)","Number","1,756,208",""
"2006","Lithuania","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2006","Lithuania","Total utility vehicles","Number","148,351",""
"2006","Lithuania","Total utility vehicles","Per thousand inhabitants",":",""
"2006","Lithuania","Lorries","Number","117,427",""
"2006","Lithuania","Lorries","Per thousand inhabitants",":",""
"2006","Lithuania","Road tractors","Number","18,119",""
"2006","Lithuania","Road tractors","Per thousand inhabitants",":",""
"2006","Lithuania","Trailers and semi-trailers","Number","34,063",""
"2006","Lithuania","Trailers and semi-trailers","Per thousand inhabitants",":",""
